timestamp,log_type,src_ip,dest_ip,method,uri,status,user_agent,bytes,attack_type
2026-01-07T09:20:30,http,198.51.100.22,10.0.0.5,GET,/login,200,python-requests/2.28.1,121,ddos
2026-01-07T09:20:35,http,203.0.113.45,10.0.0.5,GET,/dashboard,200,Mozilla/5.0,769,normal
2026-01-07T09:20:40,http,203.0.113.45,10.0.0.5,POST,/api/auth,302,Mozilla/5.0,1947,normal
2026-01-07T09:20:45,http,198.51.100.22,10.0.0.5,GET,/dashboard,200,curl/7.68.0,56,ddos
2026-01-07T09:20:50,http,198.51.100.22,10.0.0.5,POST,/login,401,python-requests/2.28.1,508,brute_force
2026-01-07T09:20:55,http,203.0.113.45,10.0.0.5,POST,/dashboard,200,Mozilla/5.0,466,normal
2026-01-07T09:21:00,http,45.83.23.19,10.0.0.5,GET,/login,200,python-requests/2.28.1,79,ddos
2026-01-07T09:21:05,http,203.0.113.45,10.0.0.5,POST,/login,200,Mozilla/5.0,604,normal
2026-01-07T09:21:10,http,203.0.113.45,10.0.0.5,POST,/api/auth,302,Mozilla/5.0,1743,normal
2026-01-07T09:21:15,http,198.51.100.22,10.0.0.5,POST,/login,401,python-requests/2.28.1,685,brute_force
2026-01-07T09:21:20,http,192.168.1.10,10.0.0.5,GET,/api/auth,302,Mozilla/5.0,1476,normal
2026-01-07T09:21:25,http,192.168.1.10,10.0.0.5,GET,/admin,200,Mozilla/5.0,1172,normal
2026-01-07T09:21:30,http,198.51.100.22,10.0.0.5,GET,/login,200,curl/7.68.0,270,ddos
2026-01-07T09:21:35,http,203.0.113.45,10.0.0.5,POST,/dashboard,200,Mozilla/5.0,1205,normal
2026-01-07T09:21:40,http,198.51.100.22,10.0.0.5,POST,/login,401,python-requests/2.28.1,460,brute_force
2026-01-07T09:21:45,http,45.83.23.19,10.0.0.5,GET,/dashboard,200,python-requests/2.28.1,284,ddos
2026-01-07T09:21:50,http,203.0.113.45,10.0.0.5,GET,/dashboard,200,Mozilla/5.0,1914,normal
2026-01-07T09:21:55,http,192.168.1.10,10.0.0.5,GET,/admin,200,Mozilla/5.0,853,normal
2026-01-07T09:22:00,http,198.51.100.22,10.0.0.5,GET,/api/auth,200,python-requests/2.28.1,177,ddos
2026-01-07T09:22:05,http,198.51.100.22,10.0.0.5,POST,/login,401,curl/7.68.0,644,brute_force
2026-01-07T09:22:10,http,203.0.113.45,10.0.0.5,GET,/login,200,Mozilla/5.0,1978,normal
2026-01-07T09:22:15,http,198.51.100.22,10.0.0.5,GET,/admin,200,Mozilla/5.0,173,ddos
2026-01-07T09:22:20,http,192.168.1.10,10.0.0.5,POST,/login,200,Mozilla/5.0,1156,normal
2026-01-07T09:22:25,http,192.168.1.10,10.0.0.5,GET,/admin,200,Mozilla/5.0,1294,normal
2026-01-07T09:22:30,http,45.83.23.19,10.0.0.5,POST,/login,401,curl/7.68.0,604,brute_force
2026-01-07T09:22:35,http,192.168.1.10,10.0.0.5,GET,/login,302,Mozilla/5.0,1886,normal
2026-01-07T09:22:40,http,192.168.1.10,10.0.0.5,GET,/dashboard,302,Mozilla/5.0,1311,normal
2026-01-07T09:22:45,http,198.51.100.22,10.0.0.5,GET,/api/auth,200,Mozilla/5.0,154,ddos
2026-01-07T09:22:50,http,192.168.1.10,10.0.0.5,GET,/dashboard,200,Mozilla/5.0,873,normal
2026-01-07T09:22:55,http,198.51.100.22,10.0.0.5,POST,/login,401,curl/7.68.0,655,brute_force
2026-01-07T09:23:00,http,198.51.100.22,10.0.0.5,GET,/admin,200,Mozilla/5.0,203,ddos
2026-01-07T09:23:05,http,203.0.113.45,10.0.0.5,GET,/login,200,Mozilla/5.0,1169,normal
2026-01-07T09:23:10,http,203.0.113.45,10.0.0.5,POST,/login,200,Mozilla/5.0,1618,normal
2026-01-07T09:23:15,http,45.83.23.19,10.0.0.5,GET,/admin,200,python-requests/2.28.1,278,ddos
2026-01-07T09:23:20,http,45.83.23.19,10.0.0.5,POST,/login,401,python-requests/2.28.1,369,brute_force
2026-01-07T09:23:25,http,192.168.1.10,10.0.0.5,POST,/dashboard,302,Mozilla/5.0,1320,normal
2026-01-07T09:23:30,http,198.51.100.22,10.0.0.5,GET,/api/auth,200,curl/7.68.0,53,ddos
2026-01-07T09:23:35,http,203.0.113.45,10.0.0.5,GET,/api/auth,200,Mozilla/5.0,506,normal
2026-01-07T09:23:40,http,192.168.1.10,10.0.0.5,POST,/dashboard,200,Mozilla/5.0,663,normal
2026-01-07T09:23:45,http,198.51.100.22,10.0.0.5,POST,/login,401,curl/7.68.0,795,brute_force
2026-01-07T09:23:50,http,192.168.1.10,10.0.0.5,GET,/admin,200,Mozilla/5.0,1550,normal
2026-01-07T09:23:55,http,203.0.113.45,10.0.0.5,POST,/login,302,Mozilla/5.0,433,normal
2026-01-07T09:24:00,http,198.51.100.22,10.0.0.5,GET,/dashboard,200,python-requests/2.28.1,150,ddos
2026-01-07T09:24:05,http,203.0.113.45,10.0.0.5,POST,/login,302,Mozilla/5.0,1080,normal
2026-01-07T09:24:10,http,45.83.23.19,10.0.0.5,POST,/login,401,curl/7.68.0,795,brute_force
2026-01-07T09:24:15,http,45.83.23.19,10.0.0.5,GET,/api/auth,200,curl/7.68.0,204,ddos
2026-01-07T09:24:20,http,203.0.113.45,10.0.0.5,POST,/login,302,Mozilla/5.0,538,normal
2026-01-07T09:24:25,http,192.168.1.10,10.0.0.5,GET,/login,200,Mozilla/5.0,1275,normal
2026-01-07T09:24:30,http,198.51.100.22,10.0.0.5,GET,/api/auth,200,python-requests/2.28.1,143,ddos
2026-01-07T09:24:35,http,45.83.23.19,10.0.0.5,POST,/login,401,python-requests/2.28.1,716,brute_force
2026-01-07T09:24:40,http,203.0.113.45,10.0.0.5,POST,/dashboard,200,Mozilla/5.0,639,normal
2026-01-07T09:24:45,http,45.83.23.19,10.0.0.5,GET,/login,200,Mozilla/5.0,239,ddos
2026-01-07T09:24:50,http,192.168.1.10,10.0.0.5,POST,/admin,302,Mozilla/5.0,1884,normal
2026-01-07T09:24:55,http,192.168.1.10,10.0.0.5,POST,/login,200,Mozilla/5.0,1588,normal
2026-01-07T09:25:00,http,45.83.23.19,10.0.0.5,POST,/login,401,python-requests/2.28.1,560,brute_force
2026-01-07T09:25:05,http,192.168.1.10,10.0.0.5,POST,/admin,200,Mozilla/5.0,1623,normal
2026-01-07T09:25:10,http,203.0.113.45,10.0.0.5,POST,/dashboard,200,Mozilla/5.0,1558,normal
2026-01-07T09:25:15,http,198.51.100.22,10.0.0.5,GET,/api/auth,200,Mozilla/5.0,234,ddos
2026-01-07T09:25:20,http,203.0.113.45,10.0.0.5,POST,/api/auth,200,Mozilla/5.0,1403,normal
2026-01-07T09:25:25,http,198.51.100.22,10.0.0.5,POST,/login,401,curl/7.68.0,632,brute_force
2026-01-07T09:25:30,http,45.83.23.19,10.0.0.5,GET,/login,200,curl/7.68.0,267,ddos
2026-01-07T09:25:35,http,192.168.1.10,10.0.0.5,POST,/dashboard,200,Mozilla/5.0,1704,normal
2026-01-07T09:25:40,http,203.0.113.45,10.0.0.5,POST,/admin,302,Mozilla/5.0,604,normal
2026-01-07T09:25:45,http,45.83.23.19,10.0.0.5,GET,/api/auth,200,Mozilla/5.0,64,ddos
2026-01-07T09:25:50,http,198.51.100.22,10.0.0.5,POST,/login,401,python-requests/2.28.1,341,brute_force
2026-01-07T09:25:55,http,203.0.113.45,10.0.0.5,GET,/api/auth,200,Mozilla/5.0,1294,normal
2026-01-07T09:26:00,http,45.83.23.19,10.0.0.5,GET,/dashboard,200,python-requests/2.28.1,77,ddos
2026-01-07T09:26:05,http,203.0.113.45,10.0.0.5,POST,/api/auth,200,Mozilla/5.0,1321,normal
2026-01-07T09:26:10,http,192.168.1.10,10.0.0.5,POST,/dashboard,302,Mozilla/5.0,1187,normal
2026-01-07T09:26:15,http,45.83.23.19,10.0.0.5,POST,/login,401,python-requests/2.28.1,304,brute_force
2026-01-07T09:26:20,http,203.0.113.45,10.0.0.5,GET,/admin,200,Mozilla/5.0,966,normal
2026-01-07T09:26:25,http,192.168.1.10,10.0.0.5,GET,/dashboard,200,Mozilla/5.0,1935,normal
2026-01-07T09:26:30,http,45.83.23.19,10.0.0.5,GET,/login,200,Mozilla/5.0,203,ddos
2026-01-07T09:26:35,http,192.168.1.10,10.0.0.5,POST,/admin,302,Mozilla/5.0,1092,normal
2026-01-07T09:26:40,http,45.83.23.19,10.0.0.5,POST,/login,401,python-requests/2.28.1,476,brute_force
2026-01-07T09:26:45,http,45.83.23.19,10.0.0.5,GET,/login,200,curl/7.68.0,68,ddos
2026-01-07T09:26:50,http,203.0.113.45,10.0.0.5,POST,/api/auth,302,Mozilla/5.0,868,normal
2026-01-07T09:26:55,http,192.168.1.10,10.0.0.5,POST,/admin,200,Mozilla/5.0,1997,normal
2026-01-07T09:27:00,http,45.83.23.19,10.0.0.5,GET,/login,200,curl/7.68.0,90,ddos
2026-01-07T09:27:05,http,45.83.23.19,10.0.0.5,POST,/login,401,python-requests/2.28.1,561,brute_force
2026-01-07T09:27:10,http,203.0.113.45,10.0.0.5,GET,/login,302,Mozilla/5.0,1881,normal
2026-01-07T09:27:15,http,198.51.100.22,10.0.0.5,GET,/login,200,python-requests/2.28.1,61,ddos
2026-01-07T09:27:20,http,203.0.113.45,10.0.0.5,POST,/dashboard,302,Mozilla/5.0,526,normal
2026-01-07T09:27:25,http,203.0.113.45,10.0.0.5,POST,/dashboard,200,Mozilla/5.0,591,normal
2026-01-07T09:27:30,http,45.83.23.19,10.0.0.5,POST,/login,401,curl/7.68.0,356,brute_force
2026-01-07T09:27:35,http,192.168.1.10,10.0.0.5,GET,/admin,200,Mozilla/5.0,645,normal
2026-01-07T09:27:40,http,192.168.1.10,10.0.0.5,GET,/dashboard,200,Mozilla/5.0,1763,normal
2026-01-07T09:27:45,http,198.51.100.22,10.0.0.5,GET,/dashboard,200,python-requests/2.28.1,51,ddos
2026-01-07T09:27:50,http,192.168.1.10,10.0.0.5,POST,/login,302,Mozilla/5.0,1951,normal
2026-01-07T09:27:55,http,198.51.100.22,10.0.0.5,POST,/login,401,curl/7.68.0,658,brute_force
2026-01-07T09:28:00,http,198.51.100.22,10.0.0.5,GET,/api/auth,200,Mozilla/5.0,179,ddos
2026-01-07T09:28:05,http,192.168.1.10,10.0.0.5,GET,/dashboard,200,Mozilla/5.0,708,normal
2026-01-07T09:28:10,http,203.0.113.45,10.0.0.5,POST,/login,200,Mozilla/5.0,1925,normal
2026-01-07T09:28:15,http,45.83.23.19,10.0.0.5,GET,/admin,200,python-requests/2.28.1,260,ddos
2026-01-07T09:28:20,http,45.83.23.19,10.0.0.5,POST,/login,401,python-requests/2.28.1,586,brute_force
2026-01-07T09:28:25,http,203.0.113.45,10.0.0.5,GET,/login,200,Mozilla/5.0,1498,normal
2026-01-07T09:28:30,http,198.51.100.22,10.0.0.5,GET,/dashboard,200,python-requests/2.28.1,94,ddos
2026-01-07T09:28:35,http,203.0.113.45,10.0.0.5,POST,/api/auth,302,Mozilla/5.0,922,normal
2026-01-07T09:28:40,http,192.168.1.10,10.0.0.5,POST,/api/auth,200,Mozilla/5.0,571,normal
2026-01-07T09:28:45,http,198.51.100.22,10.0.0.5,POST,/login,401,curl/7.68.0,619,brute_force
2026-01-07T09:28:50,http,192.168.1.10,10.0.0.5,POST,/login,200,Mozilla/5.0,1231,normal
2026-01-07T09:28:55,http,203.0.113.45,10.0.0.5,POST,/dashboard,200,Mozilla/5.0,1318,normal
2026-01-07T09:29:00,http,45.83.23.19,10.0.0.5,GET,/api/auth,200,curl/7.68.0,257,ddos
2026-01-07T09:29:05,http,203.0.113.45,10.0.0.5,GET,/login,302,Mozilla/5.0,1985,normal
2026-01-07T09:29:10,http,198.51.100.22,10.0.0.5,POST,/login,401,curl/7.68.0,759,brute_force
2026-01-07T09:29:15,http,198.51.100.22,10.0.0.5,GET,/login,200,python-requests/2.28.1,246,ddos
2026-01-07T09:29:20,http,192.168.1.10,10.0.0.5,GET,/api/auth,302,Mozilla/5.0,1726,normal
2026-01-07T09:29:25,http,203.0.113.45,10.0.0.5,POST,/dashboard,200,Mozilla/5.0,1189,normal
2026-01-07T09:29:30,http,45.83.23.19,10.0.0.5,GET,/api/auth,200,curl/7.68.0,124,ddos
2026-01-07T09:29:35,http,198.51.100.22,10.0.0.5,POST,/login,401,python-requests/2.28.1,734,brute_force
2026-01-07T09:29:40,http,192.168.1.10,10.0.0.5,GET,/api/auth,302,Mozilla/5.0,1582,normal
2026-01-07T09:29:45,http,45.83.23.19,10.0.0.5,GET,/api/auth,200,Mozilla/5.0,143,ddos
2026-01-07T09:29:50,http,192.168.1.10,10.0.0.5,GET,/api/auth,302,Mozilla/5.0,937,normal
2026-01-07T09:29:55,http,203.0.113.45,10.0.0.5,GET,/dashboard,200,Mozilla/5.0,1126,normal
2026-01-07T09:30:00,http,45.83.23.19,10.0.0.5,POST,/login,401,curl/7.68.0,676,brute_force
2026-01-07T09:30:05,http,192.168.1.10,10.0.0.5,GET,/admin,200,Mozilla/5.0,1777,normal
2026-01-07T09:30:10,http,203.0.113.45,10.0.0.5,POST,/dashboard,200,Mozilla/5.0,430,normal
2026-01-07T09:30:15,http,45.83.23.19,10.0.0.5,GET,/login,200,python-requests/2.28.1,93,ddos
2026-01-07T09:30:20,http,203.0.113.45,10.0.0.5,GET,/admin,302,Mozilla/5.0,1544,normal
2026-01-07T09:30:25,http,45.83.23.19,10.0.0.5,POST,/login,401,curl/7.68.0,428,brute_force
2026-01-07T09:30:30,http,45.83.23.19,10.0.0.5,GET,/admin,200,Mozilla/5.0,98,ddos
2026-01-07T09:30:35,http,203.0.113.45,10.0.0.5,POST,/dashboard,302,Mozilla/5.0,565,normal
2026-01-07T09:30:40,http,203.0.113.45,10.0.0.5,POST,/dashboard,302,Mozilla/5.0,1776,normal
2026-01-07T09:30:45,http,45.83.23.19,10.0.0.5,GET,/dashboard,200,curl/7.68.0,140,ddos
2026-01-07T09:30:50,http,198.51.100.22,10.0.0.5,POST,/login,401,python-requests/2.28.1,507,brute_force
2026-01-07T09:30:55,http,203.0.113.45,10.0.0.5,GET,/dashboard,302,Mozilla/5.0,1361,normal
2026-01-07T09:31:00,http,198.51.100.22,10.0.0.5,GET,/api/auth,200,python-requests/2.28.1,66,ddos
2026-01-07T09:31:05,http,192.168.1.10,10.0.0.5,POST,/admin,200,Mozilla/5.0,1456,normal
2026-01-07T09:31:10,http,192.168.1.10,10.0.0.5,POST,/admin,302,Mozilla/5.0,767,normal
2026-01-07T09:31:15,http,45.83.23.19,10.0.0.5,POST,/login,401,curl/7.68.0,703,brute_force
2026-01-07T09:31:20,http,203.0.113.45,10.0.0.5,POST,/admin,200,Mozilla/5.0,1503,normal
2026-01-07T09:31:25,http,203.0.113.45,10.0.0.5,POST,/dashboard,302,Mozilla/5.0,1957,normal
2026-01-07T09:31:30,http,45.83.23.19,10.0.0.5,GET,/api/auth,200,Mozilla/5.0,294,ddos
2026-01-07T09:31:35,http,192.168.1.10,10.0.0.5,POST,/api/auth,302,Mozilla/5.0,1779,normal
2026-01-07T09:31:40,http,198.51.100.22,10.0.0.5,POST,/login,401,curl/7.68.0,786,brute_force
2026-01-07T09:31:45,http,45.83.23.19,10.0.0.5,GET,/dashboard,200,python-requests/2.28.1,153,ddos
2026-01-07T09:31:50,http,203.0.113.45,10.0.0.5,POST,/dashboard,200,Mozilla/5.0,1258,normal
2026-01-07T09:31:55,http,192.168.1.10,10.0.0.5,GET,/admin,200,Mozilla/5.0,902,normal
2026-01-07T09:32:00,http,198.51.100.22,10.0.0.5,GET,/login,200,python-requests/2.28.1,228,ddos
2026-01-07T09:32:05,http,45.83.23.19,10.0.0.5,POST,/login,401,python-requests/2.28.1,603,brute_force
2026-01-07T09:32:10,http,192.168.1.10,10.0.0.5,GET,/login,302,Mozilla/5.0,1484,normal
2026-01-07T09:32:15,http,45.83.23.19,10.0.0.5,GET,/admin,200,python-requests/2.28.1,158,ddos
2026-01-07T09:32:20,http,203.0.113.45,10.0.0.5,POST,/api/auth,302,Mozilla/5.0,1639,normal
2026-01-07T09:32:25,http,203.0.113.45,10.0.0.5,GET,/login,200,Mozilla/5.0,404,normal
2026-01-07T09:32:30,http,45.83.23.19,10.0.0.5,POST,/login,401,curl/7.68.0,601,brute_force
2026-01-07T09:32:35,http,203.0.113.45,10.0.0.5,GET,/login,200,Mozilla/5.0,1077,normal
2026-01-07T09:32:40,http,203.0.113.45,10.0.0.5,POST,/admin,302,Mozilla/5.0,1737,normal
2026-01-07T09:32:45,http,45.83.23.19,10.0.0.5,GET,/login,200,curl/7.68.0,222,ddos
2026-01-07T09:32:50,http,203.0.113.45,10.0.0.5,GET,/dashboard,200,Mozilla/5.0,1148,normal
2026-01-07T09:32:55,http,45.83.23.19,10.0.0.5,POST,/login,401,python-requests/2.28.1,703,brute_force
2026-01-07T09:33:00,http,45.83.23.19,10.0.0.5,GET,/admin,200,curl/7.68.0,123,ddos
2026-01-07T09:33:05,http,192.168.1.10,10.0.0.5,GET,/api/auth,302,Mozilla/5.0,1583,normal
2026-01-07T09:33:10,http,203.0.113.45,10.0.0.5,POST,/dashboard,200,Mozilla/5.0,552,normal
2026-01-07T09:33:15,http,45.83.23.19,10.0.0.5,GET,/api/auth,200,python-requests/2.28.1,149,ddos
2026-01-07T09:33:20,http,198.51.100.22,10.0.0.5,POST,/login,401,curl/7.68.0,729,brute_force
2026-01-07T09:33:25,http,203.0.113.45,10.0.0.5,GET,/admin,200,Mozilla/5.0,1929,normal
2026-01-07T09:33:30,http,45.83.23.19,10.0.0.5,GET,/api/auth,200,curl/7.68.0,207,ddos
2026-01-07T09:33:35,http,203.0.113.45,10.0.0.5,POST,/api/auth,200,Mozilla/5.0,1010,normal
2026-01-07T09:33:40,http,192.168.1.10,10.0.0.5,POST,/admin,302,Mozilla/5.0,975,normal
2026-01-07T09:33:45,http,198.51.100.22,10.0.0.5,POST,/login,401,python-requests/2.28.1,537,brute_force
2026-01-07T09:33:50,http,192.168.1.10,10.0.0.5,POST,/admin,302,Mozilla/5.0,1953,normal
2026-01-07T09:33:55,http,203.0.113.45,10.0.0.5,POST,/api/auth,302,Mozilla/5.0,1944,normal
2026-01-07T09:34:00,http,198.51.100.22,10.0.0.5,GET,/login,200,Mozilla/5.0,293,ddos
2026-01-07T09:34:05,http,203.0.113.45,10.0.0.5,GET,/login,200,Mozilla/5.0,611,normal
2026-01-07T09:34:10,http,198.51.100.22,10.0.0.5,POST,/login,401,curl/7.68.0,761,brute_force
2026-01-07T09:34:15,http,45.83.23.19,10.0.0.5,GET,/login,200,python-requests/2.28.1,188,ddos
2026-01-07T09:34:20,http,203.0.113.45,10.0.0.5,POST,/dashboard,200,Mozilla/5.0,1488,normal
2026-01-07T09:34:25,http,192.168.1.10,10.0.0.5,GET,/dashboard,200,Mozilla/5.0,1693,normal
2026-01-07T09:34:30,http,198.51.100.22,10.0.0.5,GET,/login,200,Mozilla/5.0,68,ddos
2026-01-07T09:34:35,http,198.51.100.22,10.0.0.5,POST,/login,401,curl/7.68.0,307,brute_force
2026-01-07T09:34:40,http,192.168.1.10,10.0.0.5,GET,/dashboard,200,Mozilla/5.0,1061,normal
2026-01-07T09:34:45,http,198.51.100.22,10.0.0.5,GET,/dashboard,200,curl/7.68.0,99,ddos
2026-01-07T09:34:50,http,192.168.1.10,10.0.0.5,POST,/admin,200,Mozilla/5.0,418,normal
2026-01-07T09:34:55,http,192.168.1.10,10.0.0.5,GET,/admin,200,Mozilla/5.0,1886,normal
2026-01-07T09:35:00,http,45.83.23.19,10.0.0.5,POST,/login,401,python-requests/2.28.1,734,brute_force
2026-01-07T09:35:05,http,192.168.1.10,10.0.0.5,POST,/login,302,Mozilla/5.0,1003,normal
2026-01-07T09:35:10,http,192.168.1.10,10.0.0.5,POST,/admin,200,Mozilla/5.0,501,normal
2026-01-07T09:35:15,http,45.83.23.19,10.0.0.5,GET,/login,200,python-requests/2.28.1,185,ddos
2026-01-07T09:35:20,http,203.0.113.45,10.0.0.5,GET,/api/auth,302,Mozilla/5.0,1978,normal
2026-01-07T09:35:25,http,198.51.100.22,10.0.0.5,POST,/login,401,curl/7.68.0,434,brute_force
2026-01-07T09:35:30,http,45.83.23.19,10.0.0.5,GET,/api/auth,200,curl/7.68.0,230,ddos
2026-01-07T09:35:35,http,203.0.113.45,10.0.0.5,GET,/dashboard,200,Mozilla/5.0,1563,normal
2026-01-07T09:35:40,http,192.168.1.10,10.0.0.5,GET,/login,200,Mozilla/5.0,587,normal
2026-01-07T09:35:45,http,45.83.23.19,10.0.0.5,GET,/admin,200,Mozilla/5.0,168,ddos
2026-01-07T09:35:50,http,198.51.100.22,10.0.0.5,POST,/login,401,curl/7.68.0,623,brute_force
2026-01-07T09:35:55,http,192.168.1.10,10.0.0.5,POST,/dashboard,302,Mozilla/5.0,749,normal
2026-01-07T09:36:00,http,198.51.100.22,10.0.0.5,GET,/api/auth,200,python-requests/2.28.1,215,ddos
2026-01-07T09:36:05,http,192.168.1.10,10.0.0.5,POST,/api/auth,200,Mozilla/5.0,771,normal
2026-01-07T09:36:10,http,203.0.113.45,10.0.0.5,POST,/admin,302,Mozilla/5.0,1038,normal
2026-01-07T09:36:15,http,45.83.23.19,10.0.0.5,POST,/login,401,curl/7.68.0,351,brute_force
2026-01-07T09:36:20,http,192.168.1.10,10.0.0.5,POST,/admin,200,Mozilla/5.0,474,normal
2026-01-07T09:36:25,http,192.168.1.10,10.0.0.5,POST,/admin,302,Mozilla/5.0,1035,normal
2026-01-07T09:36:30,http,198.51.100.22,10.0.0.5,GET,/login,200,python-requests/2.28.1,218,ddos
2026-01-07T09:36:35,http,192.168.1.10,10.0.0.5,POST,/admin,200,Mozilla/5.0,609,normal
2026-01-07T09:36:40,http,45.83.23.19,10.0.0.5,POST,/login,401,python-requests/2.28.1,589,brute_force
2026-01-07T09:36:45,http,45.83.23.19,10.0.0.5,GET,/login,200,python-requests/2.28.1,68,ddos
2026-01-07T09:36:50,http,192.168.1.10,10.0.0.5,GET,/dashboard,302,Mozilla/5.0,752,normal
2026-01-07T09:36:55,http,192.168.1.10,10.0.0.5,POST,/admin,200,Mozilla/5.0,1229,normal
2026-01-07T09:37:00,http,45.83.23.19,10.0.0.5,GET,/api/auth,200,python-requests/2.28.1,69,ddos
2026-01-07T09:37:05,http,45.83.23.19,10.0.0.5,POST,/login,401,python-requests/2.28.1,335,brute_force
2026-01-07T09:37:10,http,192.168.1.10,10.0.0.5,POST,/dashboard,302,Mozilla/5.0,801,normal
2026-01-07T09:37:15,http,198.51.100.22,10.0.0.5,GET,/dashboard,200,Mozilla/5.0,261,ddos
2026-01-07T09:37:20,http,192.168.1.10,10.0.0.5,GET,/dashboard,302,Mozilla/5.0,1073,normal
2026-01-07T09:37:25,http,203.0.113.45,10.0.0.5,POST,/login,200,Mozilla/5.0,821,normal
2026-01-07T09:37:30,http,45.83.23.19,10.0.0.5,POST,/login,401,curl/7.68.0,689,brute_force
2026-01-07T09:37:35,http,192.168.1.10,10.0.0.5,GET,/dashboard,200,Mozilla/5.0,1270,normal
2026-01-07T09:37:40,http,192.168.1.10,10.0.0.5,GET,/api/auth,302,Mozilla/5.0,620,normal
2026-01-07T09:37:45,http,198.51.100.22,10.0.0.5,GET,/admin,200,Mozilla/5.0,201,ddos
2026-01-07T09:37:50,http,203.0.113.45,10.0.0.5,POST,/login,302,Mozilla/5.0,1849,normal
2026-01-07T09:37:55,http,198.51.100.22,10.0.0.5,POST,/login,401,curl/7.68.0,354,brute_force
2026-01-07T09:38:00,http,45.83.23.19,10.0.0.5,GET,/dashboard,200,Mozilla/5.0,246,ddos
2026-01-07T09:38:05,http,203.0.113.45,10.0.0.5,POST,/login,200,Mozilla/5.0,1244,normal
2026-01-07T09:38:10,http,192.168.1.10,10.0.0.5,POST,/admin,302,Mozilla/5.0,483,normal
2026-01-07T09:38:15,http,45.83.23.19,10.0.0.5,GET,/admin,200,python-requests/2.28.1,52,ddos
2026-01-07T09:38:20,http,198.51.100.22,10.0.0.5,POST,/login,401,python-requests/2.28.1,723,brute_force
2026-01-07T09:38:25,http,203.0.113.45,10.0.0.5,POST,/dashboard,200,Mozilla/5.0,779,normal
2026-01-07T09:38:30,http,198.51.100.22,10.0.0.5,GET,/api/auth,200,curl/7.68.0,205,ddos
2026-01-07T09:38:35,http,192.168.1.10,10.0.0.5,POST,/api/auth,302,Mozilla/5.0,541,normal
2026-01-07T09:38:40,http,203.0.113.45,10.0.0.5,POST,/admin,200,Mozilla/5.0,477,normal
2026-01-07T09:38:45,http,45.83.23.19,10.0.0.5,POST,/login,401,python-requests/2.28.1,631,brute_force
2026-01-07T09:38:50,http,203.0.113.45,10.0.0.5,GET,/dashboard,302,Mozilla/5.0,1757,normal
2026-01-07T09:38:55,http,192.168.1.10,10.0.0.5,POST,/api/auth,302,Mozilla/5.0,1584,normal
2026-01-07T09:39:00,http,198.51.100.22,10.0.0.5,GET,/admin,200,python-requests/2.28.1,191,ddos
2026-01-07T09:39:05,http,203.0.113.45,10.0.0.5,POST,/admin,302,Mozilla/5.0,1883,normal
2026-01-07T09:39:10,http,45.83.23.19,10.0.0.5,POST,/login,401,curl/7.68.0,685,brute_force
2026-01-07T09:39:15,http,198.51.100.22,10.0.0.5,GET,/admin,200,curl/7.68.0,70,ddos
2026-01-07T09:39:20,http,192.168.1.10,10.0.0.5,POST,/login,200,Mozilla/5.0,1329,normal
2026-01-07T09:39:25,http,203.0.113.45,10.0.0.5,GET,/api/auth,302,Mozilla/5.0,1914,normal
2026-01-07T09:39:30,http,198.51.100.22,10.0.0.5,GET,/dashboard,200,curl/7.68.0,80,ddos
2026-01-07T09:39:35,http,45.83.23.19,10.0.0.5,POST,/login,401,python-requests/2.28.1,764,brute_force
2026-01-07T09:39:40,http,203.0.113.45,10.0.0.5,GET,/admin,200,Mozilla/5.0,671,normal
2026-01-07T09:39:45,http,198.51.100.22,10.0.0.5,GET,/admin,200,Mozilla/5.0,50,ddos
2026-01-07T09:39:50,http,203.0.113.45,10.0.0.5,GET,/admin,200,Mozilla/5.0,506,normal
2026-01-07T09:39:55,http,192.168.1.10,10.0.0.5,POST,/login,302,Mozilla/5.0,1817,normal
2026-01-07T09:40:00,http,198.51.100.22,10.0.0.5,POST,/login,401,python-requests/2.28.1,450,brute_force
2026-01-07T09:40:05,http,203.0.113.45,10.0.0.5,GET,/admin,302,Mozilla/5.0,1599,normal
2026-01-07T09:40:10,http,203.0.113.45,10.0.0.5,POST,/api/auth,200,Mozilla/5.0,1637,normal
2026-01-07T09:40:15,http,45.83.23.19,10.0.0.5,GET,/login,200,Mozilla/5.0,202,ddos
2026-01-07T09:40:20,http,192.168.1.10,10.0.0.5,POST,/login,302,Mozilla/5.0,1789,normal
2026-01-07T09:40:25,http,45.83.23.19,10.0.0.5,POST,/login,401,python-requests/2.28.1,464,brute_force
2026-01-07T09:40:30,http,45.83.23.19,10.0.0.5,GET,/admin,200,curl/7.68.0,110,ddos
2026-01-07T09:40:35,http,203.0.113.45,10.0.0.5,GET,/login,302,Mozilla/5.0,683,normal
2026-01-07T09:40:40,http,192.168.1.10,10.0.0.5,POST,/dashboard,200,Mozilla/5.0,1262,normal
2026-01-07T09:40:45,http,198.51.100.22,10.0.0.5,GET,/admin,200,curl/7.68.0,97,ddos
2026-01-07T09:40:50,http,198.51.100.22,10.0.0.5,POST,/login,401,curl/7.68.0,387,brute_force
2026-01-07T09:40:55,http,192.168.1.10,10.0.0.5,GET,/api/auth,302,Mozilla/5.0,1252,normal
2026-01-07T09:41:00,http,45.83.23.19,10.0.0.5,GET,/admin,200,python-requests/2.28.1,254,ddos
